flight,date,type,route,v_ABBEY,a_ABBEY,t_ABBEY,ABBEY,v_MUSEL,a_MUSEL,t_MUSEL,MUSEL,v_TAMAR,a_TAMAR,t_TAMAR,TAMAR,v_TD,a_TD,t_TD,TD,v_GUAVA,a_GUAVA,t_GUAVA,GUAVA,v_SOKOE,a_SOKOE,t_SOKOE,SOKOE,v_LIMES,a_LIMES,LIMES,entry_time,arrival_time,appear_time,appear_lat,appear_lon,appear_alt,appear_heading,appear_speed,v_CANTO,a_CANTO,t_CANTO,CANTO,v_MURRY,a_MURRY,t_MURRY,MURRY,v_SILVA,a_SILVA,t_SILVA,SILVA,h_ABBEY,v_SIERA,a_SIERA,t_SIERA,SIERA,v_BETTY,a_BETTY,t_BETTY,BETTY,v_MANGO,a_MANGO,t_MANGO,MANGO,h_BETTY,h_CANTO,v_BORDA,a_BORDA,t_BORDA,BORDA,v_ROCCA,a_ROCCA,t_ROCCA,ROCCA,h_ROCCA,h_TD,h_GUAVA,h_LIMES
5X64,2018-05-01,B748,ABBEY3A,381.5350903577641,19780.30460444082,78.71162867546082,1525162023.1642122,358.0497038756314,17599.01037511546,149.39077520370483,1525162101.875841,313.4756027923548,13459.021895714164,127.20322823524475,1525162251.266616,288.28232814717484,11000.0,177.78452944755554,1525162378.4698443,270.6994168341592,9152.745071449657,244.0397822856903,1525162556.2543738,224.6374175081192,5299.516975445363,69.73543882369995,1525162800.294156,226.0,3997.6635531556076,1525162870.029595,1525162023.1642122,1525162870.029595,1525161787,22.2833,115.3521,26325,268,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX505,2018-05-01,B773,ABBEY3A,336.7852598330002,16799.341549138702,92.79299783706665,1525182083.9771054,320.987168813094,15473.13338194131,176.1166479587555,1525182176.7701032,291.0031516619306,12956.054047409436,142.1237440109253,1525182352.8867512,267.65179659633833,10918.217622877082,191.71909976005554,1525182495.0104952,258.12932475121386,7997.992923705583,167.36548447608948,1525182686.729595,245.98890740820633,5248.37572763021,58.64556121826172,1525182854.0950794,239.14692525547866,4246.514055266519,1525182912.7406406,1525182083.9771054,1525182912.7406406,1525181809,22.3067,115.4428,29625,271,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA495,2018-05-01,A321,ABBEY3A,303.50959280170133,14547.449714444618,90.29769992828369,1525135948.9644349,310.1167415726757,13109.783083723338,174.53297901153564,1525136039.2621348,308.53964851835605,11859.628925886464,140.36663961410522,1525136213.7951138,305.275308059909,11066.860528835035,179.25205159187317,1525136354.1617534,262.8765264946626,8664.307398582252,167.78984475135803,1525136533.413805,227.43454568431997,6099.226968276044,61.75379991531372,1525136701.2036498,219.1655238463793,4908.276192318965,1525136762.9574497,1525135948.9644349,1525136762.9574497,1525135633,22.3687,115.3843,20000,192,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX918,2018-05-01,A359,BETTY2A,,,,,,,,,,,,,,,,,255.1544546361543,7906.633650438575,196.97470092773438,1525175580.554457,222.39077444257757,5547.981909313842,54.70097255706787,1525175777.5291579,220.0,4692.394624722638,1525175832.2301304,1525174693.2642214,1525175832.2301304,1525174403,21.1812,114.8823,21750,315,356,,,,,,,,,,,,,,,,,,306.95054555390436,17293.005565422445,105.69124746322632,1525174693.2642214,282.0797738034988,12738.775118384869,540.8957877159119,1525175039.6586692,240.703200340271,,,,,,,,,,,,,
KA863,2018-05-01,A333,ABBEY3A,270.2455077243305,13414.375282142433,105.63245487213135,1525141379.0532773,270.4615250146949,12723.119952976172,200.48508858680725,1525141484.6857321,270.8715149706831,11411.152093814118,162.02602434158325,1525141685.1708207,270.5113455913935,10706.807354836077,186.86746191978455,1525141847.196845,261.34348509384216,9176.226631978241,291.58118414878845,1525142034.064307,237.90204930379494,5690.204930379495,47.61564588546753,1525142325.6454911,230.03511647675415,4903.511647675416,1525142373.261137,1525141379.0532773,1525142373.261137,1525140585,22.2842,115.3897,19825,268,283,,,,,,,,,,,,,450.4162395000458,,,,,,,,,,,,,,,,,,,,,,,,,,
UO707,2018-05-01,A320,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,220.67784443645294,4876.129853306959,1525179724.4555304,1525179253.4813297,1525179724.4555304,1525178925,21.2435,113.5452,20150,67,325,296.3029726174199,13215.986966483117,106.67739415168762,1525179253.4813297,289.04643918790555,10896.382792570299,93.70057582855225,1525179360.1587238,280.2447952537406,9104.5584574657,270.59623074531555,1525179453.8592997,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA901,2018-05-01,A333,SIERA7A,,,,,,,,,,,,,,,,,,,,,,,,,247.77212465781122,3704.188553522224,1525160862.903722,1525160473.5830412,1525160862.903722,1525160196,22.4279,113.7289,21550,200,376,367.0,9275.0,5.160032033920288,1525160614.0,365.2799893091019,9027.748463183396,66.83996796607971,1525160619.160032,343.0,5825.0,176.9037220478058,1525160686.0,,370.1970567283889,16400.672742692936,140.41695880889893,1525160473.5830412,,,,,,,,,,,,,,,,,,,,,,
LD783,2018-05-01,A306,ABBEY3A,372.42727108266683,18700.037675496314,78.98520827293396,1525193150.777889,359.6648496378866,17122.46058023876,149.9101858139038,1525193229.7630973,335.4423779723577,14128.293943805322,120.185129404068,1525193379.673283,316.02287768136347,11727.827935612984,181.2542586326599,1525193499.8584125,271.7913952321425,8855.005900151189,215.16096806526184,1525193681.1126711,229.67389938546745,5262.799555721282,70.30502510070801,1525193896.2736392,208.69355929186605,4370.9451613566025,1525193966.5786643,1525193150.777889,1525193966.5786643,1525192882,22.286,115.4234,25475,268,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA286,2018-05-01,A343,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,203.03387314386978,4475.846828596745,1525133267.2218254,1525132885.7378936,1525133267.2218254,1525132643,21.4592,113.3024,20225,57,407,359.0912051943852,13258.26275535018,81.78899359703064,1525132885.7378936,333.20323973657975,11012.065795561966,59.90471386909485,1525132967.5268872,297.1257255209006,9369.128940827715,239.79022431373596,1525133027.431601,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA111,2018-05-01,A333,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,283.0683695270772,5135.317156614299,1525130333.4939973,1525129990.5799794,1525130333.4939973,1525129715,21.4204,113.2369,20650,70,457,353.5073182684568,14498.667010900275,91.13694977760315,1525129990.5799794,325.0882694148578,12979.717848035501,60.2830708026886,1525130081.7169292,310.0,11750.0,191.49399733543396,1525130142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MU2901,2018-05-01,A321,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,200.95937454418058,3664.9605443557457,1525139183.376589,1525138701.4966104,1525139183.376589,1525138259,22.0718,113.5222,23425,161,367,315.4026870406553,11854.027485502615,87.24079442024231,1525138701.4966104,300.6469527530943,10908.21736913585,93.84211754798889,1525138788.7374048,282.4376425413578,9274.794942768189,300.7970666885376,1525138882.5795224,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA437,2018-05-01,A333,ABBEY3A,340.4910105493083,16851.57094268263,85.32930517196655,1525162416.4711127,328.9302659773351,15427.122057921652,161.95079350471497,1525162501.800418,306.988545550082,12723.5886481351,134.2494490146637,1525162663.7512114,291.47537735244214,11000.0,177.19090461730957,1525162798.0006604,268.88391048535277,9338.660604362314,162.62785124778748,1525162975.191565,235.34381704034118,6203.375788829425,59.18058371543884,1525163137.8194163,214.0,5500.0,1525163197.0,1525162416.4711127,1525163197.0,1525162147,22.284,115.3746,21350,268,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UO623,2018-05-01,A321,ABBEY3A,356.21305057751886,18984.976696422556,90.16693687438965,1525118789.04866,344.2396632704555,17133.98876068776,171.14456343650818,1525118879.215597,321.5131494512415,13620.655246799062,137.2452073097229,1525119050.3601604,303.28817612551103,10803.223145933594,153.88428115844727,1525119187.6053677,282.8536780543586,7644.216556362579,142.76672649383545,1525119341.4896488,263.89549486707176,4713.4361962871135,49.87919020652771,1525119484.2563753,242.83272256949363,4280.8938708051155,1525119534.1355655,1525118789.04866,1525119534.1355655,1525118511,22.2858,115.4354,24750,268,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX798,2018-05-01,A359,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,249.73770646994876,3134.9034502358277,1525123826.5140328,1525123604.2244384,1525123826.5140328,1525123367,21.5377,114.1607,9600,327,371,310.5856876390792,7191.9241195591,18.672459840774536,1525123604.2244384,306.7459114471895,6799.430867686506,16.22277307510376,1525123622.8968983,303.4098851627758,6458.429793856318,187.39436149597168,1525123639.1196713,,,,,,,,,,,,,,,,,,,,,,,,,,,
LD209,2018-05-01,A306,ABBEY3A,364.01714542310526,18159.143096595813,78.341970205307,1525191828.1599903,343.07781699425965,16205.10662899018,153.62823796272278,1525191906.5019605,306.88133525523597,12777.822446444196,146.65327286720276,1525192060.1301985,294.9905293562616,11390.561758230522,173.97003316879272,1525192206.7834713,276.86401774962815,8348.402021485432,179.56044459342957,1525192380.7535045,243.47467890201608,4545.727319396276,45.89551568031311,1525192560.313949,233.07395440618336,3816.0656588695547,1525192606.2094648,1525191828.1599903,1525192606.2094648,1525191540,22.2875,115.4686,27025,268,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EK384,2018-05-01,A388,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,209.37715767357133,4327.781160053564,1525166940.7399132,1525166548.6648405,1525166940.7399132,1525166261,21.4381,113.2913,19800,70,359,322.91096246541497,13245.84222497881,98.59951829910278,1525166548.6648405,304.7893358886951,10481.552864645859,73.14167332649231,1525166647.2643588,288.1538651099851,8962.031392318995,220.33388113975525,1525166720.406032,,,,,,,,,,,,,,,,,,,,,,,,,,,
HX61,2018-05-01,A359,ABBEY3A,310.9798724392314,16689.85983338049,94.64976596832275,1525166317.9672382,304.6417184738172,15246.169207925035,179.6405384540558,1525166412.6170042,292.61221812359327,12506.116350374026,146.76272749900818,1525166592.2575426,288.36165263392206,11000.0,191.15291166305542,1525166739.02027,260.26239003794046,8672.25359307318,179.70693349838257,1525166930.1731818,235.8079923146752,5972.447646369277,58.96497106552124,1525167109.8801153,217.0427169336067,4690.504345088211,1525167168.8450863,1525166317.9672382,1525167168.8450863,1525166019,22.2838,115.3747,21250,268,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SQ872,2018-05-01,B772,BETTY2A,,,,,,,,,,,,,,,,,258.0,7875.0,190.32509326934814,1525171097.0,206.25739712699308,5524.969574907038,91.56206154823303,1525171287.3250933,193.54191908748098,4406.917419871843,1525171378.8871548,1525170531.7903626,1525171378.8871548,1525170294,21.0348,114.5545,25900,359,435,,,,,,,,,,,,,,,,,,393.4808213669113,15460.905545963977,74.28409242630005,1525170531.7903626,370.5404627504034,13202.37064638912,490.9255449771881,1525170606.074455,,,,,,,,,,,,,,
EK9820,2018-05-01,B77L,BETTY2A,,,,,,,,,,,,,,,,,263.0280513841295,7738.28024546322,75.24342179298401,1525119157.1489775,251.037067848093,6514.200676159493,51.939411878585815,1525119232.3923993,240.39674496327711,5699.825623032703,1525119284.3318112,1525118628.2772522,1525119284.3318112,1525118325,21.1305,114.9363,23375,315,400,,,,,,,,,,,,,,,,,,347.31039805650767,16342.103134935156,74.66433525085449,1525118628.2772522,335.41169922566957,15127.444295953768,454.20739006996155,1525118702.9415874,,,,,,,,,,,,,,
CX610,2018-05-01,A333,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,255.2434503668112,3535.453069701262,1525137698.6681209,1525137334.5966265,1525137698.6681209,1525137043,21.4271,113.2581,23500,70,444,331.4039059639316,14401.742133147001,94.60587358474731,1525137334.5966265,310.0371120689659,10768.868534482805,58.2494158744812,1525137429.2025,294.69351049047617,8696.011645098337,211.2162048816681,1525137487.451916,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW117,2018-05-01,B738,ABBEY3A,397.54182757405687,19890.490151581085,76.02331399917603,1525160473.257462,386.13145677242477,17883.364685269895,144.28914380073547,1525160549.280776,364.47503915083814,14073.922549424544,115.68014979362488,1525160693.5699198,347.1125573698408,11019.799248188856,164.22955918312073,1525160809.2500696,280.9408846595933,8414.352808645697,176.8765516281128,1525160973.4796288,240.6156311434077,5112.227765584011,112.83235955238342,1525161150.3561804,236.22631788636275,3791.284885227249,1525161263.18854,1525160473.257462,1525161263.18854,1525160197,22.2859,115.4459,26550,268,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZH9091,2018-05-01,A320,ABBEY3A,371.2792945347877,15032.896867850473,74.75751805305481,1525137216.8355825,361.02024507995793,12987.999883966088,150.99138402938843,1525137291.5931005,341.53748585653017,11755.106526858548,126.59173774719238,1525137442.5844846,305.62214933254916,11009.763843332843,182.01782751083374,1525137569.1762223,260.6674295203677,9314.548701116924,201.3141951560974,1525137751.1940498,232.7632708467996,5673.977860375121,61.49175500869751,1525137952.508245,210.0,4950.0,1525138014.0,1525137216.8355825,1525138014.0,1525136980,22.37,115.3628,22025,259,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI923,2018-05-01,B738,ABBEY3A,272.11910997901623,13024.488715536861,106.43237519264221,1525174262.5040083,268.3314425066848,12345.431532670518,205.70918202400208,1525174368.9363835,264.5569621017012,11543.354446611505,164.86563110351562,1525174574.6455655,263.23441274289735,11000.0,194.0391571521759,1525174739.5111966,254.49664307471937,8439.806749462845,172.4173138141632,1525174933.5503538,234.02940255986735,5825.735063996684,52.39638423919678,1525175105.9676676,211.58404599436668,5205.732084580544,1525175158.3640518,1525174262.5040083,1525175158.3640518,1525173857,22.3459,115.4224,21775,290,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA997,2018-05-01,A321,SIERA7A,,,,,,,,,,,,,,,,,,,,,,,,,273.2204379395564,4007.055024637068,1525127182.270522,1525126777.1098113,1525127182.270522,1525126537,22.4454,113.6362,25800,189,433,391.1730112058001,11346.972601993783,48.6124632358551,1525126914.3875368,385.0,9225.0,42.0,1525126963.0,373.0,7475.0,177.27052211761475,1525127005.0,,396.5517407208314,17544.50943322024,137.27772545814514,1525126777.1098113,,,,,,,,,,,,,,,,,,,,,,
CX654,2018-05-01,A333,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,215.77968515054283,3848.286094709251,1525172671.509186,1525172265.9364386,1525172671.509186,1525171951,21.3887,113.3617,21425,104,342,296.02723410280015,13047.390829161872,103.5926353931427,1525172265.9364386,283.2876866918744,10574.912877699304,69.47092604637146,1525172369.529074,275.0,8025.0,232.5091860294342,1525172439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA761,2018-05-01,A333,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,219.07041154571473,5118.697044162257,1525167772.2960598,1525167375.8931293,1525167772.2960598,1525166691,21.9575,113.3597,19000,170,345,287.733939456354,10267.964665709156,107.41281270980835,1525167375.8931293,284.1132828542799,9151.595546736298,72.42839980125427,1525167483.305942,278.2318676230602,8378.320725327987,216.56171798706055,1525167555.7343419,,,,,,,,,,,,,,,,,,,,,,,,,,,
HX453,2018-05-01,A320,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,209.3351022846048,3569.1297489280796,1525140194.3970544,1525139666.8338227,1525140194.3970544,1525139053,22.0594,113.5264,22725,161,386,318.9726615467979,12277.760676046748,90.06384491920471,1525139666.8338227,312.36070675456693,10904.879864548555,88.10498380661011,1525139756.8976676,302.76167329085666,9024.944762590794,349.39440298080444,1525139845.0026515,,,,,,,,,,,,,,,,,,,,,,,,,,,
HX146,2018-05-01,A320,ABBEY3A,352.4014427047595,17379.21679335573,83.53531241416931,1525137961.9142601,339.78099981286283,15899.31962091308,158.54597878456116,1525138045.4495726,315.82801023017885,13090.546437705494,129.0345265865326,1525138203.9955513,295.6053120467863,10857.588633085397,186.38770270347595,1525138333.030078,255.1395607725575,8451.102667155881,171.5822193622589,1525138519.4177806,229.0,5775.0,60.0,1525138691.0,212.0,4925.0,1525138751.0,1525137961.9142601,1525138751.0,1525137711,22.2933,115.3635,22800,246,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SQ1,2018-05-01,B77W,ABBEY3A,310.18305688431025,15930.649530787865,94.86260414123535,1525127318.401773,302.0763575699137,14184.864722292812,180.0445110797882,1525127413.264377,286.6902449328192,10871.451869304492,152.00991296768188,1525127593.3088882,259.1304495463832,9019.655781722517,195.33542561531067,1525127745.3188012,252.49249604403195,7932.0596319231645,175.94202947616577,1525127940.6542268,250.926604269836,5407.5701964345135,50.21920347213745,1525128116.5962563,235.03400643601753,4630.826366783371,1525128166.8154597,1525127318.401773,1525128166.8154597,1525127028,22.2834,115.3608,21275,267,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX738,2018-05-01,A333,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,233.0,3773.3338462109828,1525140720.5652823,1525140189.8663683,1525140720.5652823,1525139359,22.101,113.4935,20700,154,385,298.6874659225421,12141.848479741799,105.8191020488739,1525140189.8663683,286.9064249622381,10617.220742825233,95.3722677230835,1525140295.6854703,273.5296171051833,9178.250401309913,329.5075442790985,1525140391.057738,,,,,,,,,,,,,,,296.07854747772217,,,,,,,,,,,,
CV740,2018-05-01,B748,SIERA7A,,,,,,,,,,,,,,,,,,,,,,,,,239.40615994215935,4723.886019178828,1525135122.1774135,1525134532.3081875,1525135122.1774135,1525134286,22.4274,113.3959,25375,162,427,328.64540664843565,15016.910464094233,82.94449353218079,1525134725.6641314,316.8478437749359,11843.770002659825,90.69468474388123,1525134808.608625,300.09952718476603,9591.484189976873,222.87410378456116,1525134899.3033097,,377.5444190518331,21011.27226927939,193.35594391822815,1525134532.3081875,,,,,,,,,,,,,,,,,,,,,,
KA887,2018-05-01,A333,SIERA7A,,,,,,,,,,,,,,,,,,,,,,,,,220.3174849216539,4818.038916003063,1525161725.2394018,1525161041.1594632,1525161725.2394018,1525160801,22.2948,113.2162,24800,119,406,326.0,13850.0,80.50441098213196,1525161240.0,303.69067900613607,11341.212126546612,93.43245601654053,1525161320.504411,280.85096604564427,8865.94125130983,311.3025348186493,1525161413.936867,,379.9601342195269,17727.6136456519,198.84053683280945,1525161041.1594632,,,,,,,,,,,,,,,,,,,,,,
PR312,2018-05-01,A321,BETTY2A,,,,,,,,,,,,,,,,,278.0732277978399,5298.086843830057,93.05042481422424,1525185716.9886992,244.80041664396745,3779.1207255062736,62.7748339176178,1525185810.039124,231.04637998812547,3179.585794354187,1525185872.813958,1525185278.3637078,1525185872.813958,1525185003,21.1875,115.0047,29375,313,462,,,,,,,,,,,,,,,,,,401.62035650740677,19254.336568429284,60.89176058769226,1525185278.3637078,384.4690260805587,17316.871464655705,377.7332308292389,1525185339.2554684,,,,,,,,,,,,,,
HX3579,2018-05-01,A320,SIERA7A,,,,,,,,,,,,,,,,,,,,,,,,,239.57017695335492,3305.7139860099487,1525174557.09941,1525173963.2459788,1525174557.09941,1525173731,22.3915,113.5961,23500,185,421,332.60355653745387,14490.978047799817,61.60261368751526,1525174188.309623,320.0377571863899,12007.245216741989,84.08776330947876,1525174249.9122367,299.0,8600.0,223.09941005706787,1525174334.0,,353.3219301691666,19000.0,225.0636441707611,1525173963.2459788,,,,,,,,,,,,,,,,,,,,,,
CX53,2018-05-01,B748,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,213.96627905737185,5547.131272378967,1525129980.0538557,1525129599.9390671,1525129980.0538557,1525129168,22.0771,113.4552,20675,134,379,323.63103862611695,12875.34506434954,103.70726680755615,1525129599.9390671,295.74525911592696,10869.868042118153,61.98668646812439,1525129703.646334,277.68710028315945,9651.577652116244,214.42083525657654,1525129765.6330204,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI314,2018-05-01,B788,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,232.99408053315605,5729.891445405249,1525137918.4541287,1525137527.1191728,1525137918.4541287,1525137096,22.0983,113.5122,20125,160,357,304.5600949298594,13738.020568136211,79.24440860748291,1525137527.1191728,294.8092489667121,11886.401774254433,89.06973266601562,1525137606.3635814,277.168366125617,10264.732035991488,223.0208146572113,1525137695.433314,,,,,,,,,,,,,,,,,,,,,,,,,,,
EK9882,2018-05-01,B77L,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,252.86856592271178,4892.334308539406,1525141881.6803098,1525141469.5624254,1525141881.6803098,1525140502,22.0702,113.5066,23325,152,398,294.192938026549,12203.219515293245,91.58687353134155,1525141469.5624254,290.2109000424429,10846.837826957115,90.01366758346558,1525141561.149299,276.6395055927253,9114.848413652651,230.51734328269958,1525141651.1629665,,,,,,,,,,,,,,,,,,,,,,,,446.7324755191803,,,
RS531,2018-05-01,A321,ABBEY3A,370.91405511699963,16608.8137137016,79.57397246360779,1525185343.1173708,359.83647193058124,14522.53554692613,151.64555191993713,1525185422.6913433,338.9921134308654,10753.676139538573,126.53044509887695,1525185574.3368952,323.4408855594762,9039.50670371499,144.73022055625916,1525185700.8673403,305.652813755965,7078.7760617370495,136.802485704422,1525185845.597561,263.19998091892023,4629.99925795801,61.599953413009644,1525185982.4000466,238.0,3650.0,1525186044.0,1525185343.1173708,1525186044.0,1525185064,22.2857,115.4405,24075,268,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
